Maximum CNC 25 LB,"-0.09207",N
Time at Maximum CNC 25 LB,"0.00000",s
Extension at Maximum CNC 25 LB,"-0.00254",mm
Rate 1,"0.14700",mm/s
Start date,"9/14/2021"
Specimen label,""

Time,Extension,CNC 25 LB
(s),(mm),(N)
"146.67500","21.55495","-10.24435"
"146.70000","21.55861","-10.24386"
"146.72500","21.56222","-10.24278"
"146.75000","21.56584","-10.24244"
"146.77500","21.56953","-10.24121"
"146.80000","21.57318","-10.24083"
"146.82500","21.57691","-10.23938"
"146.85000","21.58058","-10.23930"
"146.87500","21.58421","-10.23809"
"146.90000","21.58781","-10.23773"
"146.92500","21.59151","-10.23654"
"146.95000","21.59521","-10.23549"
"146.97500","21.59892","-10.23464"
"147.00000","21.60262","-10.23392"
"147.02500","21.60627","-10.23350"
"147.05000","21.60995","-10.23246"
"147.07500","21.61359","-10.23179"
"147.10000","21.61735","-10.23110"
"147.12500","21.62110","-10.23018"
"147.15000","21.62475","-10.22936"
"147.17500","21.62832","-10.22913"
"147.20000","21.63202","-10.22808"
"147.22500","21.63577","-10.22716"
"147.25000","21.63948","-10.22756"
"147.27500","21.64316","-10.22601"
"147.30000","21.64677","-10.22554"
"147.32500","21.65042","-10.22429"
"147.35000","21.65412","-10.22307"
"147.37500","21.65790","-10.22263"
"147.40000","21.66164","-10.22257"
"147.42500","21.66523","-10.22144"
"147.45000","21.66879","-10.22073"
"147.47500","21.67252","-10.21914"
"147.50000","21.67626","-10.21847"
"147.52500","21.68000","-10.21802"
"147.55000","21.68362","-10.21713"
"147.57500","21.68722","-10.21646"
"147.60000","21.69088","-10.21521"
"147.62500","21.69455","-10.21523"
"147.65000","21.69828","-10.21461"
"147.67500","21.70195","-10.21378"
"147.70000","21.70563","-10.21323"
"147.72500","21.70925","-10.21125"
"147.75000","21.71297","-10.21058"
"147.77500","21.71664","-10.21007"
"147.80000","21.72037","-10.20929"
"147.82500","21.72406","-10.20808"
"147.85000","21.72770","-10.20761"
"147.87500","21.73134","-10.20686"
"147.90000","21.73501","-10.20538"
"147.92500","21.73880","-10.20604"
"147.95000","21.74256","-10.20497"
"147.97500","21.74638","-10.20357"
"148.00000","21.74995","-10.20368"
"148.02500","21.75355","-10.20288"
"148.05000","21.75720","-10.20227"
"148.07500","21.76089","-10.20164"
"148.10000","21.76455","-10.20041"
"148.12500","21.76813","-10.19942"
"148.15000","21.77178","-10.19913"
"148.17500","21.77543","-10.19813"
"148.20000","21.77918","-10.19753"
"148.22500","21.78287","-10.19689"
"148.25000","21.78651","-10.19610"
"148.27500","21.79016","-10.19589"
"148.30000","21.79383","-10.19458"
"148.32500","21.79752","-10.19493"
"148.35000","21.80124","-10.19266"
"148.37500","21.80496","-10.19292"
"148.40000","21.80861","-10.19196"
"148.42500","21.81222","-10.19112"
"148.45000","21.81590","-10.19130"
"148.47500","21.81965","-10.18968"
"148.50000","21.82338","-10.18899"
"148.52500","21.82700","-10.18851"
"148.55000","21.83058","-10.18840"
"148.57500","21.83429","-10.18687"
"148.60000","21.83800","-10.18566"
"148.62500","21.84172","-10.18599"
"148.65000","21.84544","-10.18452"
"148.67500","21.84905","-10.18414"
"148.70000","21.85266","-10.18421"
"148.72500","21.85636","-10.18284"
"148.75000","21.86014","-10.18177"
"148.77500","21.86381","-10.18148"
"148.80000","21.86741","-10.18024"
"148.82500","21.87104","-10.17956"
"148.85000","21.87474","-10.17907"
"148.87500","21.87844","-10.17850"
"148.90000","21.88213","-10.17716"
"148.92500","21.88581","-10.17710"
"148.95000","21.88942","-10.17621"
"148.97500","21.89302","-10.17566"
"149.00000","21.89667","-10.17493"
"149.02500","21.90038","-10.17437"
"149.05000","21.90409","-10.17362"
"149.07500","21.90775","-10.17290"
"149.10000","21.91139","-10.17251"
"149.12500","21.91505","-10.17103"
"149.15000","21.91870","-10.17020"
"149.17500","21.92244","-10.16928"
"149.20000","21.92618","-10.16816"
"149.22500","21.92982","-10.16811"
"149.25000","21.93344","-10.16705"
"149.27500","21.93715","-10.16617"
"149.30000","21.94086","-10.16604"
"149.32500","21.94455","-10.16526"
"149.35000","21.94819","-10.16467"
"149.37500","21.95183","-10.16392"
"149.40000","21.95546","-10.16308"
"149.42500","21.95912","-10.16293"
"149.45000","21.96284","-10.16268"
"149.47500","21.96655","-10.16207"
"149.50000","21.97015","-10.16078"
"149.52500","21.97374","-10.15973"
"149.55000","21.97747","-10.15935"
"149.57500","21.98119","-10.15827"
"149.60000","21.98492","-10.15797"
"149.62500","21.98859","-10.15684"
"149.65000","21.99221","-10.15585"
"149.67500","21.99586","-10.15526"
"149.70000","21.99954","-10.15485"
"149.72500","22.00329","-10.15438"
"149.75000","22.00697","-10.15232"
"149.77500","22.01058","-10.15319"
"149.80000","22.01420","-10.15185"
"149.82500","22.01797","-10.15129"
"149.85000","22.02169","-10.15084"
"149.87500","22.02537","-10.14991"
"149.90000","22.02904","-10.14929"
"149.92500","22.03266","-10.14840"
"149.95000","22.03632","-10.14771"
"149.97500","22.03999","-10.14639"
"150.00000","22.04371","-10.14637"
"150.02500","22.04744","-10.14476"
"150.05000","22.05106","-10.14416"
"150.07500","22.05467","-10.14433"
"150.10000","22.05838","-10.14280"
"150.12500","22.06209","-10.14225"
"150.15000","22.06583","-10.14140"
"150.17500","22.06950","-10.14047"
"150.20000","22.07308","-10.14056"
"150.22500","22.07671","-10.13901"
"150.25000","22.08036","-10.13915"
"150.27500","22.08412","-10.13747"
"150.30000","22.08782","-10.13761"
"150.32500","22.09147","-10.13654"
"150.35000","22.09506","-10.13565"
"150.37500","22.09877","-10.13545"
"150.40000","22.10247","-10.13463"
"150.42500","22.10618","-10.13390"
"150.45000","22.10986","-10.13316"
"150.47500","22.11350","-10.13264"
"150.50000","22.11717","-10.13124"
"150.52500","22.12083","-10.13064"
"150.55000","22.12456","-10.13017"
"150.57500","22.12829","-10.12911"
"150.60000","22.13196","-10.12869"
"150.62500","22.13559","-10.12847"
"150.65000","22.13926","-10.12599"
"150.67500","22.14293","-10.12643"
"150.70000","22.14665","-10.12534"
"150.72500","22.15037","-10.12469"
"150.75000","22.15401","-10.12452"
"150.77500","22.15760","-10.12309"
"150.80000","22.16129","-10.12348"
"150.82500","22.16506","-10.12185"
"150.85000","22.16881","-10.12159"
"150.87500","22.17245","-10.12038"
"150.90000","22.17602","-10.11966"
"150.92500","22.17975","-10.12011"
"150.95000","22.18343","-10.11813"
"150.97500","22.18718","-10.11855"
"151.00000","22.19087","-10.11719"
"151.02500","22.19447","-10.11613"
"151.05000","22.19811","-10.11606"
"151.07500","22.20178","-10.11495"
"151.10000","22.20553","-10.11481"
"151.12500","22.20922","-10.11248"
"151.15000","22.21284","-10.11273"
"151.17500","22.21646","-10.11212"
"151.20000","22.22013","-10.11079"
"151.22500","22.22383","-10.11172"
"151.25000","22.22756","-10.10907"
"151.27500","22.23128","-10.10955"
"151.30000","22.23492","-10.10915"
"151.32500","22.23852","-10.10824"
"151.35000","22.24222","-10.10785"
"151.37500","22.24593","-10.10647"
"151.40000","22.24966","-10.10604"
"151.42500","22.25328","-10.10522"
"151.45000","22.25688","-10.10439"
"151.47500","22.26057","-10.10478"
"151.50000","22.26428","-10.10279"
"151.52500","22.26802","-10.10312"
"151.55000","22.27171","-10.10187"
"151.57500","22.27533","-10.10141"
"151.60000","22.27898","-10.10079"
"151.62500","22.28266","-10.10036"
"151.65000","22.28640","-10.09890"
"151.67500","22.29008","-10.09791"
"151.70000","22.29372","-10.09844"
"151.72500","22.29738","-10.09664"
"151.75000","22.30109","-10.09641"
"151.77500","22.30480","-10.09566"
"151.80000","22.30855","-10.09446"
"151.82500","22.31233","-10.09438"
"151.85000","22.31704","-10.09312"
"151.87500","22.32129","-10.09215"
"151.90000","22.32438","-10.09204"
"151.92500","22.32753","-10.09043"
"151.95000","22.33089","-10.08988"
"151.97500","22.33437","-10.08848"
"152.00000","22.33788","-10.08886"
"152.02500","22.34147","-10.08735"
"152.05000","22.34505","-10.08650"
"152.07500","22.34872","-10.08666"
"152.10000","22.35237","-10.08500"
"152.12500","22.35599","-10.08465"
"152.15000","22.35959","-10.08429"
"152.17500","22.36329","-10.08362"
"152.20000","22.36699","-10.08310"
"152.22500","22.37070","-10.08250"
"152.25000","22.37438","-10.08171"
"152.27500","22.37801","-10.08102"
"152.30000","22.38169","-10.08060"
"152.32500","22.38534","-10.07963"
"152.35000","22.38906","-10.07848"
"152.37500","22.39279","-10.07818"
"152.40000","22.39645","-10.07759"
"152.42500","22.40006","-10.07609"
"152.45000","22.40374","-10.07649"
"152.47500","22.40747","-10.07510"
"152.50000","22.41121","-10.07513"
"152.52500","22.41490","-10.07350"
"152.55000","22.41851","-10.07416"
"152.57500","22.42214","-10.07160"
"152.60000","22.42580","-10.07155"
"152.62500","22.42958","-10.07143"
"152.65000","22.43330","-10.06950"
"152.67500","22.43692","-10.06992"
"152.70000","22.44050","-10.06872"
"152.72500","22.44421","-10.06713"
"152.75000","22.44794","-10.06704"
"152.77500","22.45165","-10.06253"
"152.80000","22.45533","-10.05743"
"152.82500","22.45895","-10.05398"
"152.85000","22.46259","-10.05140"
"152.87500","22.46626","-10.04923"
"152.90000","22.46998","-10.04732"
"152.92500","22.47367","-10.04781"
"152.95000","22.47732","-10.04539"
"152.97500","22.48097","-10.04574"
"153.00000","22.48467","-10.04402"
"153.02500","22.48831","-10.04313"
"153.05000","22.49205","-10.04287"
"153.07500","22.49577","-10.04059"
"153.10000","22.49944","-10.04031"
"153.12500","22.50302","-10.03794"
"153.15000","22.50670","-10.03804"
"153.17500","22.51044","-10.03725"
"153.20000","22.51416","-10.03635"
"153.22500","22.51779","-10.03629"
"153.25000","22.52138","-10.03411"
"153.27500","22.52506","-10.03417"
"153.30000","22.52874","-10.03280"
"153.32500","22.53248","-10.03222"
"153.35000","22.53621","-10.03168"
"153.37500","22.53980","-10.03063"
"153.40000","22.54340","-10.03040"
"153.42500","22.54714","-10.02851"
"153.45000","22.55091","-10.02842"
"153.47500","22.55460","-10.02768"
"153.50000","22.55825","-10.02510"
"153.52500","22.56192","-10.02674"
"153.55000","22.56564","-10.02501"
"153.57500","22.56929","-10.02428"
"153.60000","22.57300","-10.02366"
"153.62500","22.57669","-10.02274"
"153.65000","22.58037","-10.02233"
"153.67500","22.58394","-10.02130"
"153.70000","22.58763","-10.02103"
"153.72500","22.59134","-10.01975"
"153.75000","22.59501","-10.01926"
"153.77500","22.59868","-10.01831"
"153.80000","22.60230","-10.01678"
"153.82500","22.60601","-10.01697"
"153.85000","22.60964","-10.01540"
"153.87500","22.61336","-10.01482"
"153.90000","22.61708","-10.01476"
"153.92500","22.62068","-10.01390"
"153.95000","22.62431","-10.01339"
"153.97500","22.62799","-10.01185"
"154.00000","22.63175","-10.01234"
"154.02500","22.63545","-10.01066"
"154.05000","22.63908","-10.00985"
"154.07500","22.64268","-10.00973"
"154.10000","22.64635","-10.00762"
"154.12500","22.65004","-10.00819"
"154.15000","22.65378","-10.00730"
"154.17500","22.65746","-10.00646"
"154.20000","22.66107","-10.00491"
"154.22500","22.66468","-10.00466"
"154.25000","22.66840","-10.00455"
"154.27500","22.67213","-10.00306"
"154.30000","22.67585","-10.00339"
"154.32500","22.67952","-10.00171"
"154.35000","22.68315","-10.00137"
"154.37500","22.68684","-10.00119"
"154.40000","22.69052","-9.99994"
"154.42500","22.69423","-9.99920"
"154.45000","22.69792","-9.99846"
"154.47500","22.70154","-9.99884"
"154.50000","22.70518","-9.99689"
"154.52500","22.70890","-9.99765"
"154.55000","22.71261","-9.99658"
"154.57500","22.71630","-9.99541"
"154.60000","22.71998","-9.99534"
"154.62500","22.72363","-9.99428"
"154.65000","22.72731","-9.99422"
"154.67500","22.73097","-9.99302"
"154.70000","22.73470","-9.99249"
"154.72500","22.73842","-9.99132"
"154.75000","22.74206","-9.99055"
"154.77500","22.74569","-9.99062"
"154.80000","22.74936","-9.98931"
"154.82500","22.75307","-9.98871"
"154.85000","22.75677","-9.98859"
"154.87500","22.76047","-9.98690"
"154.90000","22.76406","-9.98721"
"154.92500","22.76769","-9.98602"
"154.95000","22.77137","-9.98487"
"154.97500","22.77523","-9.98483"
"155.00000","22.77905","-9.98474"
"155.02500","22.78261","-9.98366"
"155.05000","22.78616","-9.98302"
"155.07500","22.78984","-9.98241"
"155.10000","22.79356","-9.98137"
"155.12500","22.79726","-9.98100"
"155.15000","22.80090","-9.98095"
"155.17500","22.80453","-9.97998"
"155.20000","22.80818","-9.97924"
"155.22500","22.81187","-9.97928"
"155.25000","22.81559","-9.97781"
"155.27500","22.81930","-9.97751"
"155.30000","22.82293","-9.97687"
"155.32500","22.82658","-9.97579"
"155.35000","22.83029","-9.97526"
"155.37500","22.83395","-9.97517"
"155.40000","22.83765","-9.97436"
"155.42500","22.84131","-9.97355"
"155.45000","22.84496","-9.97330"
"155.47500","22.84856","-9.97183"
"155.50000","22.85225","-9.97152"
"155.52500","22.85597","-9.97070"
"155.55000","22.85970","-9.97112"
"155.57500","22.86335","-9.97017"
"155.60000","22.86695","-9.96955"
"155.62500","22.87066","-9.96920"
"155.65000","22.87436","-9.96754"
"155.67500","22.87813","-9.96838"
"155.70000","22.88182","-9.96715"
"155.72500","22.88544","-9.96648"
"155.75000","22.88904","-9.96597"
"155.77500","22.89271","-9.96548"
"155.80000","22.89648","-9.96482"
"155.82500","22.90017","-9.96430"
"155.85000","22.90380","-9.96416"
"155.87500","22.90737","-9.96258"
"155.90000","22.91105","-9.96230"
"155.92500","22.91475","-9.96163"
"155.95000","22.91846","-9.96075"
"155.97500","22.92216","-9.96054"
"156.00000","22.92575","-9.96028"
"156.02500","22.92937","-9.95945"
"156.05000","22.93309","-9.95848"
"156.07500","22.93682","-9.95804"
"156.10000","22.94052","-9.95757"
"156.12500","22.94415","-9.95641"
"156.15000","22.94778","-9.95646"
"156.17500","22.95146","-9.95523"
"156.20000","22.95515","-9.95524"
"156.22500","22.95890","-9.95498"
"156.25000","22.96260","-9.95353"
"156.27500","22.96622","-9.95327"
"156.30000","22.96984","-9.95323"
"156.32500","22.97352","-9.95206"
"156.35000","22.97723","-9.95113"
"156.37500","22.98095","-9.95182"
"156.40000","22.98463","-9.95031"
"156.42500","22.98826","-9.94971"
"156.45000","22.99194","-9.94976"
"156.47500","22.99562","-9.94819"
"156.50000","22.99937","-9.94811"
"156.52500","23.00307","-9.94804"
"156.55000","23.00670","-9.94729"
"156.57500","23.01032","-9.94672"
"156.60000","23.01402","-9.94605"
"156.62500","23.01777","-9.94582"
"156.65000","23.02150","-9.94474"
"156.67500","23.02514","-9.94468"
"156.70000","23.02875","-9.94431"
"156.72500","23.03244","-9.94273"
"156.75000","23.03611","-9.94325"
"156.77500","23.03984","-9.94281"
"156.80000","23.04354","-9.94138"
"156.82500","23.04714","-9.94169"
"156.85000","23.05074","-9.94059"
"156.87500","23.05443","-9.94041"
"156.90000","23.05819","-9.93979"
"156.92500","23.06190","-9.93932"
"156.95000","23.06556","-9.93808"
"156.97500","23.06917","-9.93721"
"157.00000","23.07289","-9.93730"
"157.02500","23.07669","-9.93640"
"157.05000","23.08062","-9.93563"
"157.07500","23.08451","-9.93531"
"157.10000","23.08799","-9.93435"
"157.12500","23.09143","-9.93424"
"157.15000","23.09503","-9.93365"
"157.17500","23.09867","-9.93206"
"157.20000","23.10227","-9.93136"
"157.22500","23.10592","-9.93164"
"157.25000","23.10955","-9.93098"
"157.27500","23.11317","-9.93067"
"157.30000","23.11682","-9.93022"
"157.32500","23.12054","-9.92894"
"157.35000","23.12424","-9.92942"
"157.37500","23.12789","-9.92857"
"157.40000","23.13147","-9.92777"
"157.42500","23.13515","-9.92713"
"157.45000","23.13880","-9.92704"
"157.47500","23.14254","-9.92690"
"157.50000","23.14623","-9.92581"
"157.52500","23.14985","-9.92589"
"157.55000","23.15346","-9.92470"
"157.57500","23.15713","-9.92396"
"157.60000","23.16090","-9.92381"
"157.62500","23.16463","-9.92281"
"157.65000","23.16823","-9.92296"
"157.67500","23.17181","-9.92212"
"157.70000","23.17548","-9.92131"
"157.72500","23.17920","-9.92072"
"157.75000","23.18295","-9.92068"
"157.77500","23.18664","-9.92058"
"157.80000","23.19027","-9.91926"
"157.82500","23.19390","-9.91880"
"157.85000","23.19764","-9.91900"
"157.87500","23.20138","-9.91749"
"157.90000","23.20510","-9.91814"
"157.92500","23.20872","-9.91679"
"157.95000","23.21235","-9.91653"
"157.97500","23.21605","-9.91654"
"158.00000","23.21970","-9.91516"
"158.02500","23.22344","-9.91587"
"158.05000","23.22712","-9.91453"
"158.07500","23.23077","-9.91498"
"158.10000","23.23438","-9.91312"
"158.12500","23.23807","-9.91339"
"158.15000","23.24185","-9.91371"
"158.17500","23.24552","-9.91103"
"158.20000","23.24916","-9.91304"
"158.22500","23.25277","-9.91066"
"158.25000","23.25646","-9.91121"
"158.27500","23.26016","-9.91025"
"158.30000","23.26386","-9.91002"
"158.32500","23.26756","-9.90964"
"158.35000","23.27119","-9.90879"
"158.37500","23.27481","-9.90926"
"158.40000","23.27851","-9.90806"
"158.42500","23.28222","-9.90736"
"158.45000","23.28593","-9.90792"
"158.47500","23.28957","-9.90565"
"158.50000","23.29319","-9.90646"
"158.52500","23.29688","-9.90570"
"158.55000","23.30056","-9.90512"
"158.57500","23.30430","-9.90482"
"158.60000","23.30799","-9.90464"
"158.62500","23.31164","-9.90446"
"158.65000","23.31524","-9.90286"
"158.67500","23.31892","-9.90374"
"158.70000","23.32266","-9.90189"
"158.72500","23.32634","-9.90176"
"158.75000","23.33000","-9.90204"
"158.77500","23.33362","-9.90066"
